Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	Total_Item_Investigations; Unique_Item_Investigations; Unique_Title_Investigations; Total_Item_Requests; Unique_Item_Requests; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:42:53Z
Created_By	EBSCO Information Services

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Biology of Coastal Sand Dunes	Oxford University Press		EBSCOhost		EBSCOhost:BookID:269664	978-0-19-857035-6				2009	Controlled	Unique_Title_Investigations	1	1	0
Biology of Coastal Sand Dunes	Oxford University Press		EBSCOhost		EBSCOhost:BookID:269664	978-0-19-857035-6				2009	Controlled	Unique_Title_Requests	1	1	0
Biology of the Acanthocephala			EBSCOhost			978-0-521-24674-3				1985	Controlled	Total_Item_Investigations	1	1	0
Biology of the Acanthocephala			EBSCOhost			978-0-521-24674-3				1985	Controlled	Unique_Item_Investigations	1	1	0
Biology of the Acanthocephala			EBSCOhost			978-0-521-24674-3				1985	Controlled	Unique_Title_Investigations	1	1	0
Biology of the Acanthocephala / edited by D.W.T. Crompton, Brent B. Nickol.			EBSCOhost			978-0-521-24674-3				1985	Controlled	Total_Item_Investigations	2	2	0
Biology of the Acanthocephala / edited by D.W.T. Crompton, Brent B. Nickol.			EBSCOhost			978-0-521-24674-3				1985	Controlled	Unique_Item_Investigations	2	2	0
Biology of the Acanthocephala / edited by D.W.T. Crompton, Brent B. Nickol.			EBSCOhost			978-0-521-24674-3				1985	Controlled	Unique_Title_Investigations	2	2	0
Biomaterials Science: An Introduction to Materials in Medicine	Elsevier		EBSCOhost		EBSCOhost:BookID:187201	978-0-12-582463-7				2004	Controlled	Total_Item_Investigations	4	4	0
Biomaterials Science: An Introduction to Materials in Medicine	Elsevier		EBSCOhost		EBSCOhost:BookID:187201	978-0-12-582463-7				2004	Controlled	Total_Item_Requests	3	3	0
Biomaterials Science: An Introduction to Materials in Medicine	Elsevier		EBSCOhost		EBSCOhost:BookID:187201	978-0-12-582463-7				2004	Controlled	Unique_Item_Investigations	1	1	0
Biomaterials Science: An Introduction to Materials in Medicine	Elsevier		EBSCOhost		EBSCOhost:BookID:187201	978-0-12-582463-7				2004	Controlled	Unique_Item_Requests	1	1	0
Biomaterials Science: An Introduction to Materials in Medicine	Elsevier		EBSCOhost		EBSCOhost:BookID:187201	978-0-12-582463-7				2004	Controlled	Unique_Title_Investigations	1	1	0
Biomaterials Science: An Introduction to Materials in Medicine	Elsevier		EBSCOhost		EBSCOhost:BookID:187201	978-0-12-582463-7				2004	Controlled	Unique_Title_Requests	1	1	0
Biosurfaces: A Materials Science and Engineering Perspective	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:BookID:944530	978-1-118-29997-5				2014	Controlled	Total_Item_Investigations	2	2	0
Biosurfaces: A Materials Science and Engineering Perspective	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:BookID:944530	978-1-118-29997-5				2014	Controlled	Unique_Item_Investigations	1	1	0
Biosurfaces: A Materials Science and Engineering Perspective	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:BookID:944530	978-1-118-29997-5				2014	Controlled	Unique_Title_Investigations	1	1	0
Black Holes: New Horizons	World Scientific		EBSCOhost		EBSCOhost:BookID:575419	978-981-4425-69-8				2013	Controlled	Total_Item_Investigations	1	1	0
Black Holes: New Horizons	World Scientific		EBSCOhost		EBSCOhost:BookID:575419	978-981-4425-69-8				2013	Controlled	Unique_Item_Investigations	1	1	0
Black Holes: New Horizons	World Scientific		EBSCOhost		EBSCOhost:BookID:575419	978-981-4425-69-8				2013	Controlled	Unique_Title_Investigations	1	1	0
Black Marxism: The Making of the Black Radical Tradition	University of North Carolina Press		EBSCOhost		EBSCOhost:BookID:2709055	978-1-4696-6371-5				1983	Controlled	Total_Item_Investigations	4	4	0
Black Marxism: The Making of the Black Radical Tradition	University of North Carolina Press		EBSCOhost		EBSCOhost:BookID:2709055	978-1-4696-6371-5				1983	Controlled	Total_Item_Requests	2	2	0
Black Marxism: The Making of the Black Radical Tradition	University of North Carolina Press		EBSCOhost		EBSCOhost:BookID:2709055	978-1-4696-6371-5				1983	Controlled	Unique_Item_Investigations	2	2	0
Black Marxism: The Making of the Black Radical Tradition	University of North Carolina Press		EBSCOhost		EBSCOhost:BookID:2709055	978-1-4696-6371-5				1983	Controlled	Unique_Item_Requests	2	2	0
Black Marxism: The Making of the Black Radical Tradition	University of North Carolina Press		EBSCOhost		EBSCOhost:BookID:2709055	978-1-4696-6371-5				1983	Controlled	Unique_Title_Investigations	2	2	0
Black Marxism: The Making of the Black Radical Tradition	University of North Carolina Press		EBSCOhost		EBSCOhost:BookID:2709055	978-1-4696-6371-5				1983	Controlled	Unique_Title_Requests	2	2	0
Black mass : apocalyptic religion and the death of utopia / John Gray.			EBSCOhost							2007	Controlled	Total_Item_Investigations	4	4	0
Black mass : apocalyptic religion and the death of utopia / John Gray.			EBSCOhost							2007	Controlled	Unique_Item_Investigations	3	3	0
Black mass : apocalyptic religion and the death of utopia / John Gray.			EBSCOhost							2007	Controlled	Unique_Title_Investigations	3	3	0
Black power : radical politics and African American identity / Jeffrey O.G. Ogbar.			EBSCOhost							2004	Controlled	Total_Item_Investigations	1	1	0
Black power : radical politics and African American identity / Jeffrey O.G. Ogbar.			EBSCOhost							2004	Controlled	Unique_Item_Investigations	1	1	0
Black power : radical politics and African American identity / Jeffrey O.G. Ogbar.			EBSCOhost							2004	Controlled	Unique_Title_Investigations	1	1	0
Black Power and the American People: Culture and Identity in the Twentieth Century	I. B. Tauris & Company, Limited		EBSCOhost		EBSCOhost:BookID:2025654	978-0-7556-3810-9				2016	Controlled	Total_Item_Investigations	23	23	0
Black Power and the American People: Culture and Identity in the Twentieth Century	I. B. Tauris & Company, Limited		EBSCOhost		EBSCOhost:BookID:2025654	978-0-7556-3810-9				2016	Controlled	Total_Item_Requests	9	9	0
Black Power and the American People: Culture and Identity in the Twentieth Century	I. B. Tauris & Company, Limited		EBSCOhost		EBSCOhost:BookID:2025654	978-0-7556-3810-9				2016	Controlled	Unique_Item_Investigations	11	11	0
Black Power and the American People: Culture and Identity in the Twentieth Century	I. B. Tauris & Company, Limited		EBSCOhost		EBSCOhost:BookID:2025654	978-0-7556-3810-9				2016	Controlled	Unique_Item_Requests	9	9	0
Black Power and the American People: Culture and Identity in the Twentieth Century	I. B. Tauris & Company, Limited		EBSCOhost		EBSCOhost:BookID:2025654	978-0-7556-3810-9				2016	Controlled	Unique_Title_Investigations	11	11	0
Black Power and the American People: Culture and Identity in the Twentieth Century	I. B. Tauris & Company, Limited		EBSCOhost		EBSCOhost:BookID:2025654	978-0-7556-3810-9				2016	Controlled	Unique_Title_Requests	9	9	0
Black Power: Radical Politics and African American Identity	Johns Hopkins University Press		EBSCOhost		EBSCOhost:BookID:1916488	978-1-4214-2976-2				2019	Controlled	Total_Item_Investigations	17	17	0
Black Power: Radical Politics and African American Identity	Johns Hopkins University Press		EBSCOhost		EBSCOhost:BookID:1916488	978-1-4214-2976-2				2019	Controlled	Total_Item_Requests	9	9	0
Black Power: Radical Politics and African American Identity	Johns Hopkins University Press		EBSCOhost		EBSCOhost:BookID:1916488	978-1-4214-2976-2				2019	Controlled	Unique_Item_Investigations	8	8	0
Black Power: Radical Politics and African American Identity	Johns Hopkins University Press		EBSCOhost		EBSCOhost:BookID:1916488	978-1-4214-2976-2				2019	Controlled	Unique_Item_Requests	6	6	0
Black Power: Radical Politics and African American Identity	Johns Hopkins University Press		EBSCOhost		EBSCOhost:BookID:1916488	978-1-4214-2976-2				2019	Controlled	Unique_Title_Investigations	8	8	0
Black Power: Radical Politics and African American Identity	Johns Hopkins University Press		EBSCOhost		EBSCOhost:BookID:1916488	978-1-4214-2976-2				2019	Controlled	Unique_Title_Requests	6	6	0
Black's Student Veterinary Dictionary	Bloomsbury Publishing		EBSCOhost		EBSCOhost:BookID:1481707	978-1-4729-3202-0				2016	Controlled	Total_Item_Investigations	1	1	0
Black's Student Veterinary Dictionary	Bloomsbury Publishing		EBSCOhost		EBSCOhost:BookID:1481707	978-1-4729-3202-0				2016	Controlled	Total_Item_Requests	1	1	0
Black's Student Veterinary Dictionary	Bloomsbury Publishing		EBSCOhost		EBSCOhost:BookID:1481707	978-1-4729-3202-0				2016	Controlled	Unique_Item_Investigations	1	1	0
Black's Student Veterinary Dictionary	Bloomsbury Publishing		EBSCOhost		EBSCOhost:BookID:1481707	978-1-4729-3202-0				2016	Controlled	Unique_Item_Requests	1	1	0
Black's Student Veterinary Dictionary	Bloomsbury Publishing		EBSCOhost		EBSCOhost:BookID:1481707	978-1-4729-3202-0				2016	Controlled	Unique_Title_Investigations	1	1	0
Black's Student Veterinary Dictionary	Bloomsbury Publishing		EBSCOhost		EBSCOhost:BookID:1481707	978-1-4729-3202-0				2016	Controlled	Unique_Title_Requests	1	1	0
Blackwell's five-minute veterinary consult clinical companion: canine and feline behavior	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1623594	978-1-118-85421-1				2017	Controlled	Total_Item_Investigations	2	2	0
Blackwell's five-minute veterinary consult clinical companion: canine and feline behavior	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1623594	978-1-118-85421-1				2017	Controlled	Total_Item_Requests	1	1	0
Blackwell's five-minute veterinary consult clinical companion: canine and feline behavior	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1623594	978-1-118-85421-1				2017	Controlled	Unique_Item_Investigations	1	1	0
Blackwell's five-minute veterinary consult clinical companion: canine and feline behavior	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1623594	978-1-118-85421-1				2017	Controlled	Unique_Item_Requests	1	1	0
Blackwell's five-minute veterinary consult clinical companion: canine and feline behavior	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1623594	978-1-118-85421-1				2017	Controlled	Unique_Title_Investigations	1	1	0
Blackwell's five-minute veterinary consult clinical companion: canine and feline behavior	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1623594	978-1-118-85421-1				2017	Controlled	Unique_Title_Requests	1	1	0
Blackwell's Five-Minute Veterinary Consult: Avian	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1221492	978-1-118-93459-3				2016	Controlled	Total_Item_Investigations	2	2	0
Blackwell's Five-Minute Veterinary Consult: Avian	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1221492	978-1-118-93459-3				2016	Controlled	Total_Item_Requests	1	1	0
Blackwell's Five-Minute Veterinary Consult: Avian	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1221492	978-1-118-93459-3				2016	Controlled	Unique_Item_Investigations	1	1	0
Blackwell's Five-Minute Veterinary Consult: Avian	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1221492	978-1-118-93459-3				2016	Controlled	Unique_Item_Requests	1	1	0
Blackwell's Five-Minute Veterinary Consult: Avian	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1221492	978-1-118-93459-3				2016	Controlled	Unique_Title_Investigations	1	1	0
Blackwell's Five-Minute Veterinary Consult: Avian	Wiley-Blackwell		EBSCOhost		EBSCOhost:BookID:1221492	978-1-118-93459-3				2016	Controlled	Unique_Title_Requests	1	1	0
Blindness and Spectatorship in Ancient and Modern Theatres: Towards New Ways of Looking and Looking Back	Cambridge University Press		EBSCOhost		EBSCOhost:BookID:3732699	978-1-00-937277-0				2023	Controlled	Total_Item_Investigations	1	1	0
Blindness and Spectatorship in Ancient and Modern Theatres: Towards New Ways of Looking and Looking Back	Cambridge University Press		EBSCOhost		EBSCOhost:BookID:3732699	978-1-00-937277-0				2023	Controlled	Unique_Item_Investigations	1	1	0
Blindness and Spectatorship in Ancient and Modern Theatres: Towards New Ways of Looking and Looking Back	Cambridge University Press		EBSCOhost		EBSCOhost:BookID:3732699	978-1-00-937277-0				2023	Controlled	Unique_Title_Investigations	1	1	0
Blood Magic: The Anthropology of Menstruation	University of California Press		EBSCOhost		EBSCOhost:BookID:3595740	978-0-520-06350-1				1988	Controlled	Total_Item_Investigations	1	1	0
Blood Magic: The Anthropology of Menstruation	University of California Press		EBSCOhost		EBSCOhost:BookID:3595740	978-0-520-06350-1				1988	Controlled	Unique_Item_Investigations	1	1	0
Blood Magic: The Anthropology of Menstruation	University of California Press		EBSCOhost		EBSCOhost:BookID:3595740	978-0-520-06350-1				1988	Controlled	Unique_Title_Investigations	1	1	0
Body Image: A Handbook of Science, Practice, and Prevention	Guilford Publications		EBSCOhost		EBSCOhost:BookID:367402	978-1-4625-0958-4				2011	Controlled	Total_Item_Investigations	3	3	0
Body Image: A Handbook of Science, Practice, and Prevention	Guilford Publications		EBSCOhost		EBSCOhost:BookID:367402	978-1-4625-0958-4				2011	Controlled	Unique_Item_Investigations	3	3	0
Body Image: A Handbook of Science, Practice, and Prevention	Guilford Publications		EBSCOhost		EBSCOhost:BookID:367402	978-1-4625-0958-4				2011	Controlled	Unique_Title_Investigations	1	1	0
Bodyminds Reimagined: (Dis)ability, Race, and Gender in Black Women's Speculative Fiction	Duke University Press		EBSCOhost		EBSCOhost:BookID:1731767	978-0-8223-7073-4				2018	Controlled	Total_Item_Investigations	3	3	0
Bodyminds Reimagined: (Dis)ability, Race, and Gender in Black Women's Speculative Fiction	Duke University Press		EBSCOhost		EBSCOhost:BookID:1731767	978-0-8223-7073-4				2018	Controlled	Total_Item_Requests	1	1	0
Bodyminds Reimagined: (Dis)ability, Race, and Gender in Black Women's Speculative Fiction	Duke University Press		EBSCOhost		EBSCOhost:BookID:1731767	978-0-8223-7073-4				2018	Controlled	Unique_Item_Investigations	2	2	0
Bodyminds Reimagined: (Dis)ability, Race, and Gender in Black Women's Speculative Fiction	Duke University Press		EBSCOhost		EBSCOhost:BookID:1731767	978-0-8223-7073-4				2018	Controlled	Unique_Item_Requests	1	1	0
Bodyminds Reimagined: (Dis)ability, Race, and Gender in Black Women's Speculative Fiction	Duke University Press		EBSCOhost		EBSCOhost:BookID:1731767	978-0-8223-7073-4				2018	Controlled	Unique_Title_Investigations	2	2	0
Bodyminds Reimagined: (Dis)ability, Race, and Gender in Black Women's Speculative Fiction	Duke University Press		EBSCOhost		EBSCOhost:BookID:1731767	978-0-8223-7073-4				2018	Controlled	Unique_Title_Requests	1	1	0
Book of Abstracts of the 73rd Annual Meeting of the European Federation of Animal Science: Porto, Portugal, 5-8 September 2022	Wageningen Academic Publishers		EBSCOhost		EBSCOhost:BookID:3453103	978-90-8686-385-3				2022	Controlled	Total_Item_Investigations	1	1	0
Book of Abstracts of the 73rd Annual Meeting of the European Federation of Animal Science: Porto, Portugal, 5-8 September 2022	Wageningen Academic Publishers		EBSCOhost		EBSCOhost:BookID:3453103	978-90-8686-385-3				2022	Controlled	Unique_Item_Investigations	1	1	0
Book of Abstracts of the 73rd Annual Meeting of the European Federation of Animal Science: Porto, Portugal, 5-8 September 2022	Wageningen Academic Publishers		EBSCOhost		EBSCOhost:BookID:3453103	978-90-8686-385-3				2022	Controlled	Unique_Title_Investigations	1	1	0
Border Nation: A Story of Migration	Pluto Press		EBSCOhost		EBSCOhost:BookID:2760605	978-0-7453-4107-1				2021	Controlled	Total_Item_Investigations	1	1	0
Border Nation: A Story of Migration	Pluto Press		EBSCOhost		EBSCOhost:BookID:2760605	978-0-7453-4107-1				2021	Controlled	Total_Item_Requests	1	1	0
Border Nation: A Story of Migration	Pluto Press		EBSCOhost		EBSCOhost:BookID:2760605	978-0-7453-4107-1				2021	Controlled	Unique_Item_Investigations	1	1	0
Border Nation: A Story of Migration	Pluto Press		EBSCOhost		EBSCOhost:BookID:2760605	978-0-7453-4107-1				2021	Controlled	Unique_Item_Requests	1	1	0
Border Nation: A Story of Migration	Pluto Press		EBSCOhost		EBSCOhost:BookID:2760605	978-0-7453-4107-1				2021	Controlled	Unique_Title_Investigations	1	1	0
Border Nation: A Story of Migration	Pluto Press		EBSCOhost		EBSCOhost:BookID:2760605	978-0-7453-4107-1				2021	Controlled	Unique_Title_Requests	1	1	0
Born This Way: Science, Citizenship, and Inequality in the American LGBTQ+ Movement	University of Chicago Press		EBSCOhost		EBSCOhost:BookID:3634454	978-0-226-82751-3				2023	Controlled	Total_Item_Investigations	1	1	0
Born This Way: Science, Citizenship, and Inequality in the American LGBTQ+ Movement	University of Chicago Press		EBSCOhost		EBSCOhost:BookID:3634454	978-0-226-82751-3				2023	Controlled	Unique_Item_Investigations	1	1	0
Born This Way: Science, Citizenship, and Inequality in the American LGBTQ+ Movement	University of Chicago Press		EBSCOhost		EBSCOhost:BookID:3634454	978-0-226-82751-3				2023	Controlled	Unique_Title_Investigations	1	1	0
Boundary Value Problems: And Partial Differential Equations	Academic Press		EBSCOhost		EBSCOhost:BookID:187200	978-0-12-563738-1				2005	Controlled	Total_Item_Investigations	2	2	0
Boundary Value Problems: And Partial Differential Equations	Academic Press		EBSCOhost		EBSCOhost:BookID:187200	978-0-12-563738-1				2005	Controlled	Total_Item_Requests	2	2	0
Boundary Value Problems: And Partial Differential Equations	Academic Press		EBSCOhost		EBSCOhost:BookID:187200	978-0-12-563738-1				2005	Controlled	Unique_Item_Investigations	1	1	0
Boundary Value Problems: And Partial Differential Equations	Academic Press		EBSCOhost		EBSCOhost:BookID:187200	978-0-12-563738-1				2005	Controlled	Unique_Item_Requests	1	1	0
Boundary Value Problems: And Partial Differential Equations	Academic Press		EBSCOhost		EBSCOhost:BookID:187200	978-0-12-563738-1				2005	Controlled	Unique_Title_Investigations	1	1	0
Boundary Value Problems: And Partial Differential Equations	Academic Press		EBSCOhost		EBSCOhost:BookID:187200	978-0-12-563738-1				2005	Controlled	Unique_Title_Requests	1	1	0
Bowling Alone: The Collapse & Revival of American Community	Book Collection (NISC)		EBSCOhost		EBSCOhost:BookID:8FUW	978-0-684-83283-8				2000	Controlled	Total_Item_Investigations	1	1	0
Bowling Alone: The Collapse & Revival of American Community	Book Collection (NISC)		EBSCOhost		EBSCOhost:BookID:8FUW	978-0-684-83283-8				2000	Controlled	Unique_Item_Investigations	1	1	0
Bowling Alone: The Collapse & Revival of American Community	Book Collection (NISC)		EBSCOhost		EBSCOhost:BookID:8FUW	978-0-684-83283-8				2000	Controlled	Unique_Title_Investigations	1	1	0
Brethren by Nature: New England Indians, Colonists, and the Origins of American Slavery	Cornell University Press		EBSCOhost		EBSCOhost:BookID:972806	978-0-8014-3415-0				2015	Controlled	Total_Item_Investigations	5	5	0
Brethren by Nature: New England Indians, Colonists, and the Origins of American Slavery	Cornell University Press		EBSCOhost		EBSCOhost:BookID:972806	978-0-8014-3415-0				2015	Controlled	Total_Item_Requests	3	3	0
Brethren by Nature: New England Indians, Colonists, and the Origins of American Slavery	Cornell University Press		EBSCOhost		EBSCOhost:BookID:972806	978-0-8014-3415-0				2015	Controlled	Unique_Item_Investigations	5	5	0
Brethren by Nature: New England Indians, Colonists, and the Origins of American Slavery	Cornell University Press		EBSCOhost		EBSCOhost:BookID:972806	978-0-8014-3415-0				2015	Controlled	Unique_Item_Requests	3	3	0
Brethren by Nature: New England Indians, Colonists, and the Origins of American Slavery	Cornell University Press		EBSCOhost		EBSCOhost:BookID:972806	978-0-8014-3415-0				2015	Controlled	Unique_Title_Investigations	5	5	0
Brethren by Nature: New England Indians, Colonists, and the Origins of American Slavery	Cornell University Press		EBSCOhost		EBSCOhost:BookID:972806	978-0-8014-3415-0				2015	Controlled	Unique_Title_Requests	3	3	0
Brief History of Indonesia : Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation	Tuttle Publishing		EBSCOhost		EBSCOhost:BookID:1568825	978-0-8048-4476-5				2015	Controlled	Total_Item_Investigations	2	2	0
Brief History of Indonesia : Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation	Tuttle Publishing		EBSCOhost		EBSCOhost:BookID:1568825	978-0-8048-4476-5				2015	Controlled	Total_Item_Requests	1	1	0
Brief History of Indonesia : Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation	Tuttle Publishing		EBSCOhost		EBSCOhost:BookID:1568825	978-0-8048-4476-5				2015	Controlled	Unique_Item_Investigations	1	1	0
Brief History of Indonesia : Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation	Tuttle Publishing		EBSCOhost		EBSCOhost:BookID:1568825	978-0-8048-4476-5				2015	Controlled	Unique_Item_Requests	1	1	0
Brief History of Indonesia : Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation	Tuttle Publishing		EBSCOhost		EBSCOhost:BookID:1568825	978-0-8048-4476-5				2015	Controlled	Unique_Title_Investigations	1	1	0
Brief History of Indonesia : Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation	Tuttle Publishing		EBSCOhost		EBSCOhost:BookID:1568825	978-0-8048-4476-5				2015	Controlled	Unique_Title_Requests	1	1	0
Britain Since 1688: A Nation in the World	Routledge		EBSCOhost		EBSCOhost:BookID:3580770	978-1-03-225717-4				2023	Controlled	Total_Item_Investigations	1	1	0
Britain Since 1688: A Nation in the World	Routledge		EBSCOhost		EBSCOhost:BookID:3580770	978-1-03-225717-4				2023	Controlled	Unique_Item_Investigations	1	1	0
Britain Since 1688: A Nation in the World	Routledge		EBSCOhost		EBSCOhost:BookID:3580770	978-1-03-225717-4				2023	Controlled	Unique_Title_Investigations	1	1	0
Britain, Europe and the world.			EBSCOhost							1970	Controlled	Total_Item_Investigations	1	1	0
Britain, Europe and the world.			EBSCOhost							1970	Controlled	Unique_Item_Investigations	1	1	0
Britain, Europe and the world.			EBSCOhost							1970	Controlled	Unique_Title_Investigations	1	1	0
British & empire warships of the Second World War			EBSCOhost							1998	Controlled	Total_Item_Investigations	1	1	0
British & empire warships of the Second World War			EBSCOhost							1998	Controlled	Unique_Item_Investigations	1	1	0
British & empire warships of the Second World War			EBSCOhost							1998	Controlled	Unique_Title_Investigations	1	1	0
Brother : a novel / David Chariandy.			EBSCOhost							2018	Controlled	Total_Item_Investigations	1	1	0
Brother : a novel / David Chariandy.			EBSCOhost							2018	Controlled	Unique_Item_Investigations	1	1	0
Brother : a novel / David Chariandy.			EBSCOhost							2018	Controlled	Unique_Title_Investigations	1	1	0
BSAVA Cognitive Aids for Anaesthesia in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2953450	978-1-910443-75-0				2020	Controlled	Total_Item_Investigations	6	6	0
BSAVA Cognitive Aids for Anaesthesia in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2953450	978-1-910443-75-0				2020	Controlled	Total_Item_Requests	4	4	0
BSAVA Cognitive Aids for Anaesthesia in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2953450	978-1-910443-75-0				2020	Controlled	Unique_Item_Investigations	5	5	0
BSAVA Cognitive Aids for Anaesthesia in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2953450	978-1-910443-75-0				2020	Controlled	Unique_Item_Requests	4	4	0
BSAVA Cognitive Aids for Anaesthesia in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2953450	978-1-910443-75-0				2020	Controlled	Unique_Title_Investigations	5	5	0
BSAVA Cognitive Aids for Anaesthesia in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2953450	978-1-910443-75-0				2020	Controlled	Unique_Title_Requests	4	4	0
BSAVA Guide to Pain Management in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2176716	978-1-910443-00-2				2019	Controlled	Total_Item_Investigations	2	2	0
BSAVA Guide to Pain Management in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2176716	978-1-910443-00-2				2019	Controlled	Total_Item_Requests	1	1	0
BSAVA Guide to Pain Management in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2176716	978-1-910443-00-2				2019	Controlled	Unique_Item_Investigations	1	1	0
BSAVA Guide to Pain Management in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2176716	978-1-910443-00-2				2019	Controlled	Unique_Item_Requests	1	1	0
BSAVA Guide to Pain Management in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2176716	978-1-910443-00-2				2019	Controlled	Unique_Title_Investigations	1	1	0
BSAVA Guide to Pain Management in Small Animal Practice	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:2176716	978-1-910443-00-2				2019	Controlled	Unique_Title_Requests	1	1	0
BSAVA Manual of Avian Practice: A Foundation Manual	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1803752	978-1-905319-81-7				2018	Controlled	Total_Item_Investigations	2	2	0
BSAVA Manual of Avian Practice: A Foundation Manual	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1803752	978-1-905319-81-7				2018	Controlled	Total_Item_Requests	1	1	0
BSAVA Manual of Avian Practice: A Foundation Manual	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1803752	978-1-905319-81-7				2018	Controlled	Unique_Item_Investigations	1	1	0
BSAVA Manual of Avian Practice: A Foundation Manual	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1803752	978-1-905319-81-7				2018	Controlled	Unique_Item_Requests	1	1	0
BSAVA Manual of Avian Practice: A Foundation Manual	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1803752	978-1-905319-81-7				2018	Controlled	Unique_Title_Investigations	1	1	0
BSAVA Manual of Avian Practice: A Foundation Manual	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1803752	978-1-905319-81-7				2018	Controlled	Unique_Title_Requests	1	1	0
BSAVA Manual of Canine and Feline Anaesthesia and Analgesia, 3rd Edition	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1398266	978-1-905319-61-9				2016	Controlled	Total_Item_Investigations	11	11	0
BSAVA Manual of Canine and Feline Anaesthesia and Analgesia, 3rd Edition	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1398266	978-1-905319-61-9				2016	Controlled	Total_Item_Requests	7	7	0
BSAVA Manual of Canine and Feline Anaesthesia and Analgesia, 3rd Edition	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1398266	978-1-905319-61-9				2016	Controlled	Unique_Item_Investigations	6	6	0
BSAVA Manual of Canine and Feline Anaesthesia and Analgesia, 3rd Edition	British Small Animal Veterinary Association (BSAVA)		EBSCOhost		EBSCOhost:BookID:1398266	978-1-905319-61-9				2016	Controlled	Unique_Item_Requests	5	5	0
