Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBC:upei
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Platform=ProQuest Ebook Central; Access_Method=Regular; Data_Type=Book
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:01Z
Created_By	ProQuest Ebook Central

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
A Practical Approach to Dynamical Systems for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:4178584	978-0-08-100202-5				2015	Controlled	Unique_Title_Requests	2	2	0
A Practical Guide to the Histology of the Mouse	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1584994	978-1-119-94120-0				2014	Controlled	Total_Item_Investigations	10	10	0
A Practical Guide to the Histology of the Mouse	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1584994	978-1-119-94120-0				2014	Controlled	Total_Item_Requests	8	8	0
A Practical Guide to the Histology of the Mouse	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1584994	978-1-119-94120-0				2014	Controlled	Unique_Item_Investigations	3	3	0
A Practical Guide to the Histology of the Mouse	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1584994	978-1-119-94120-0				2014	Controlled	Unique_Item_Requests	3	3	0
A Practical Guide to the Histology of the Mouse	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1584994	978-1-119-94120-0				2014	Controlled	Unique_Title_Investigations	3	3	0
A Practical Guide to the Histology of the Mouse	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1584994	978-1-119-94120-0				2014	Controlled	Unique_Title_Requests	3	3	0
A Reader in the History, Culture, and Politics of Modern East Asia	Cognella, Inc.		ProQuest Ebook Central		EBC:6564421	978-1-5165-8124-5				2021	Controlled	Total_Item_Investigations	1	0	1
A Reader in the History, Culture, and Politics of Modern East Asia	Cognella, Inc.		ProQuest Ebook Central		EBC:6564421	978-1-5165-8124-5				2021	Controlled	Unique_Item_Investigations	1	0	1
A Reader in the History, Culture, and Politics of Modern East Asia	Cognella, Inc.		ProQuest Ebook Central		EBC:6564421	978-1-5165-8124-5				2021	Controlled	Unique_Title_Investigations	1	0	1
ABC of Prehospital Emergency Medicine	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1315489	978-0-470-65488-0				2013	Controlled	Total_Item_Investigations	6	6	0
ABC of Prehospital Emergency Medicine	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1315489	978-0-470-65488-0				2013	Controlled	Unique_Item_Investigations	5	5	0
ABC of Prehospital Emergency Medicine	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1315489	978-0-470-65488-0				2013	Controlled	Unique_Title_Investigations	5	5	0
ACT for Adolescents	Context Press		ProQuest Ebook Central		EBC:4460298	978-1-62625-357-5				2016	Controlled	Total_Item_Investigations	3	3	0
ACT for Adolescents	Context Press		ProQuest Ebook Central		EBC:4460298	978-1-62625-357-5				2016	Controlled	Unique_Item_Investigations	2	2	0
ACT for Adolescents	Context Press		ProQuest Ebook Central		EBC:4460298	978-1-62625-357-5				2016	Controlled	Unique_Title_Investigations	2	2	0
Adapting Curriculum to Bridge Equity Gaps	Organization for Economic Cooperation & Development		ProQuest Ebook Central		EBC:6688776	978-92-64-83321-0				2021	Controlled	Total_Item_Investigations	5	5	0
Adapting Curriculum to Bridge Equity Gaps	Organization for Economic Cooperation & Development		ProQuest Ebook Central		EBC:6688776	978-92-64-83321-0				2021	Controlled	Total_Item_Requests	1	1	0
Adapting Curriculum to Bridge Equity Gaps	Organization for Economic Cooperation & Development		ProQuest Ebook Central		EBC:6688776	978-92-64-83321-0				2021	Controlled	Unique_Item_Investigations	2	2	0
Adapting Curriculum to Bridge Equity Gaps	Organization for Economic Cooperation & Development		ProQuest Ebook Central		EBC:6688776	978-92-64-83321-0				2021	Controlled	Unique_Item_Requests	1	1	0
Adapting Curriculum to Bridge Equity Gaps	Organization for Economic Cooperation & Development		ProQuest Ebook Central		EBC:6688776	978-92-64-83321-0				2021	Controlled	Unique_Title_Investigations	2	2	0
Adapting Curriculum to Bridge Equity Gaps	Organization for Economic Cooperation & Development		ProQuest Ebook Central		EBC:6688776	978-92-64-83321-0				2021	Controlled	Unique_Title_Requests	1	1	0
Advances in Quantum Computation	American Mathematical Society		ProQuest Ebook Central		EBC:3113162	978-0-8218-4627-8				2009	Controlled	Total_Item_Investigations	1	0	1
Advances in Quantum Computation	American Mathematical Society		ProQuest Ebook Central		EBC:3113162	978-0-8218-4627-8				2009	Controlled	Unique_Item_Investigations	1	0	1
Advances in Quantum Computation	American Mathematical Society		ProQuest Ebook Central		EBC:3113162	978-0-8218-4627-8				2009	Controlled	Unique_Title_Investigations	1	0	1
Advances in Veterinary Dermatology, Volume 7	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1170127	978-1-118-64487-4				2013	Controlled	Total_Item_Investigations	3	3	0
Advances in Veterinary Dermatology, Volume 7	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1170127	978-1-118-64487-4				2013	Controlled	Total_Item_Requests	1	1	0
Advances in Veterinary Dermatology, Volume 7	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1170127	978-1-118-64487-4				2013	Controlled	Unique_Item_Investigations	1	1	0
Advances in Veterinary Dermatology, Volume 7	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1170127	978-1-118-64487-4				2013	Controlled	Unique_Item_Requests	1	1	0
Advances in Veterinary Dermatology, Volume 7	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1170127	978-1-118-64487-4				2013	Controlled	Unique_Title_Investigations	1	1	0
Advances in Veterinary Dermatology, Volume 7	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:1170127	978-1-118-64487-4				2013	Controlled	Unique_Title_Requests	1	1	0
Against Borders	Verso Books		ProQuest Ebook Central		EBC:7023222	978-1-83976-195-9				2022	Controlled	Total_Item_Investigations	1	1	0
Against Borders	Verso Books		ProQuest Ebook Central		EBC:7023222	978-1-83976-195-9				2022	Controlled	Unique_Item_Investigations	1	1	0
Against Borders	Verso Books		ProQuest Ebook Central		EBC:7023222	978-1-83976-195-9				2022	Controlled	Unique_Title_Investigations	1	1	0
Agriculture and Rural Society after the Black Death	University Of Hertfordshire Press		ProQuest Ebook Central		EBC:716171	978-1-902806-79-2				2009	Controlled	Total_Item_Investigations	3	0	3
Agriculture and Rural Society after the Black Death	University Of Hertfordshire Press		ProQuest Ebook Central		EBC:716171	978-1-902806-79-2				2009	Controlled	Total_Item_Requests	1	0	1
Agriculture and Rural Society after the Black Death	University Of Hertfordshire Press		ProQuest Ebook Central		EBC:716171	978-1-902806-79-2				2009	Controlled	Unique_Item_Investigations	1	0	1
Agriculture and Rural Society after the Black Death	University Of Hertfordshire Press		ProQuest Ebook Central		EBC:716171	978-1-902806-79-2				2009	Controlled	Unique_Item_Requests	1	0	1
Agriculture and Rural Society after the Black Death	University Of Hertfordshire Press		ProQuest Ebook Central		EBC:716171	978-1-902806-79-2				2009	Controlled	Unique_Title_Investigations	1	0	1
Agriculture and Rural Society after the Black Death	University Of Hertfordshire Press		ProQuest Ebook Central		EBC:716171	978-1-902806-79-2				2009	Controlled	Unique_Title_Requests	1	0	1
American Anthropology, 1971-1995	University of Nebraska Press		ProQuest Ebook Central		EBC:565757	978-0-8032-6635-3				2002	Controlled	Total_Item_Investigations	7	7	0
American Anthropology, 1971-1995	University of Nebraska Press		ProQuest Ebook Central		EBC:565757	978-0-8032-6635-3				2002	Controlled	Total_Item_Requests	5	5	0
American Anthropology, 1971-1995	University of Nebraska Press		ProQuest Ebook Central		EBC:565757	978-0-8032-6635-3				2002	Controlled	Unique_Item_Investigations	2	2	0
American Anthropology, 1971-1995	University of Nebraska Press		ProQuest Ebook Central		EBC:565757	978-0-8032-6635-3				2002	Controlled	Unique_Item_Requests	2	2	0
American Anthropology, 1971-1995	University of Nebraska Press		ProQuest Ebook Central		EBC:565757	978-0-8032-6635-3				2002	Controlled	Unique_Title_Investigations	2	2	0
American Anthropology, 1971-1995	University of Nebraska Press		ProQuest Ebook Central		EBC:565757	978-0-8032-6635-3				2002	Controlled	Unique_Title_Requests	2	2	0
An Introduction to MATLAB® Programming and Numerical Methods for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:5754503	978-0-12-420228-3				2014	Controlled	Total_Item_Investigations	23	23	0
An Introduction to MATLAB® Programming and Numerical Methods for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:5754503	978-0-12-420228-3				2014	Controlled	Total_Item_Requests	15	15	0
An Introduction to MATLAB® Programming and Numerical Methods for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:5754503	978-0-12-420228-3				2014	Controlled	Unique_Item_Investigations	9	9	0
An Introduction to MATLAB® Programming and Numerical Methods for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:5754503	978-0-12-420228-3				2014	Controlled	Unique_Item_Requests	6	6	0
An Introduction to MATLAB® Programming and Numerical Methods for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:5754503	978-0-12-420228-3				2014	Controlled	Unique_Title_Investigations	8	8	0
An Introduction to MATLAB® Programming and Numerical Methods for Engineers	Elsevier Science & Technology		ProQuest Ebook Central		EBC:5754503	978-0-12-420228-3				2014	Controlled	Unique_Title_Requests	5	5	0
An Organ of Murder	Rutgers University Press		ProQuest Ebook Central		EBC:6389617	978-1-9788-1307-6				2021	Controlled	Total_Item_Investigations	1	1	0
An Organ of Murder	Rutgers University Press		ProQuest Ebook Central		EBC:6389617	978-1-9788-1307-6				2021	Controlled	Total_Item_Requests	1	1	0
An Organ of Murder	Rutgers University Press		ProQuest Ebook Central		EBC:6389617	978-1-9788-1307-6				2021	Controlled	Unique_Item_Investigations	1	1	0
An Organ of Murder	Rutgers University Press		ProQuest Ebook Central		EBC:6389617	978-1-9788-1307-6				2021	Controlled	Unique_Item_Requests	1	1	0
An Organ of Murder	Rutgers University Press		ProQuest Ebook Central		EBC:6389617	978-1-9788-1307-6				2021	Controlled	Unique_Title_Investigations	1	1	0
An Organ of Murder	Rutgers University Press		ProQuest Ebook Central		EBC:6389617	978-1-9788-1307-6				2021	Controlled	Unique_Title_Requests	1	1	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Total_Item_Investigations	7	7	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Total_Item_Requests	6	6	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Item_Investigations	1	1	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Item_Requests	1	1	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Title_Investigations	1	1	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Title_Requests	1	1	0
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Total_Item_Investigations	21	0	21
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Total_Item_Requests	17	0	17
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Item_Investigations	4	0	4
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Item_Requests	4	0	4
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Title_Investigations	4	0	4
An Unusual Inquisition	BRILL		ProQuest Ebook Central		EBC:6827598	978-90-04-42378-7				2020	Controlled	Unique_Title_Requests	4	0	4
And Keep Your Powder Dry	Berghahn Books, Incorporated		ProQuest Ebook Central		EBC:4197989	978-1-57181-217-9				2000	Controlled	Total_Item_Investigations	1	1	0
And Keep Your Powder Dry	Berghahn Books, Incorporated		ProQuest Ebook Central		EBC:4197989	978-1-57181-217-9				2000	Controlled	Unique_Item_Investigations	1	1	0
And Keep Your Powder Dry	Berghahn Books, Incorporated		ProQuest Ebook Central		EBC:4197989	978-1-57181-217-9				2000	Controlled	Unique_Title_Investigations	1	1	0
Animal Reproduction in Veterinary Medicine	IntechOpen		ProQuest Ebook Central		EBC:30390300					2021	Controlled	Total_Item_Investigations	1	0	1
Animal Reproduction in Veterinary Medicine	IntechOpen		ProQuest Ebook Central		EBC:30390300					2021	Controlled	Unique_Item_Investigations	1	0	1
Animal Reproduction in Veterinary Medicine	IntechOpen		ProQuest Ebook Central		EBC:30390300					2021	Controlled	Unique_Title_Investigations	1	0	1
Antimicrobial Resistance in Bacteria from Livestock and Companion Animals	ASM Press		ProQuest Ebook Central		EBC:5742362	978-1-55581-979-8				2018	Controlled	Total_Item_Investigations	1	0	1
Antimicrobial Resistance in Bacteria from Livestock and Companion Animals	ASM Press		ProQuest Ebook Central		EBC:5742362	978-1-55581-979-8				2018	Controlled	Unique_Item_Investigations	1	0	1
Antimicrobial Resistance in Bacteria from Livestock and Companion Animals	ASM Press		ProQuest Ebook Central		EBC:5742362	978-1-55581-979-8				2018	Controlled	Unique_Title_Investigations	1	0	1
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Total_Item_Investigations	2018	2018	0
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Total_Item_Requests	1795	1795	0
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Item_Investigations	287	287	0
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Item_Requests	247	247	0
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Title_Investigations	225	225	0
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Title_Requests	185	185	0
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Total_Item_Investigations	1569	0	1569
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Total_Item_Requests	1469	0	1469
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Item_Investigations	164	0	164
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Item_Requests	150	0	150
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Title_Investigations	127	0	127
Ashes of My Dreams	Nimbus Publishing, Limited		ProQuest Ebook Central		EBC:5344805	978-1-927502-69-3				2016	Controlled	Unique_Title_Requests	113	0	113
Atlas of Emergency Medicine Procedures	Springer New York		ProQuest Ebook Central		EBC:4389993	978-1-4939-2506-3				2016	Controlled	Total_Item_Investigations	2	2	0
Atlas of Emergency Medicine Procedures	Springer New York		ProQuest Ebook Central		EBC:4389993	978-1-4939-2506-3				2016	Controlled	Unique_Item_Investigations	2	2	0
Atlas of Emergency Medicine Procedures	Springer New York		ProQuest Ebook Central		EBC:4389993	978-1-4939-2506-3				2016	Controlled	Unique_Title_Investigations	2	2	0
Atlas of Small Animal Ultrasonography	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:4180219	978-1-118-35998-3				1991	Controlled	Total_Item_Investigations	2	2	0
Atlas of Small Animal Ultrasonography	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:4180219	978-1-118-35998-3				1991	Controlled	Total_Item_Requests	1	1	0
Atlas of Small Animal Ultrasonography	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:4180219	978-1-118-35998-3				1991	Controlled	Unique_Item_Investigations	1	1	0
Atlas of Small Animal Ultrasonography	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:4180219	978-1-118-35998-3				1991	Controlled	Unique_Item_Requests	1	1	0
Atlas of Small Animal Ultrasonography	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:4180219	978-1-118-35998-3				1991	Controlled	Unique_Title_Investigations	1	1	0
Atlas of Small Animal Ultrasonography	John Wiley & Sons, Incorporated		ProQuest Ebook Central		EBC:4180219	978-1-118-35998-3				1991	Controlled	Unique_Title_Requests	1	1	0
Avian Virology	Caister Academic Press		ProQuest Ebook Central		EBC:5897871	978-1-912530-10-6				2019	Controlled	Total_Item_Investigations	2	2	0
Avian Virology	Caister Academic Press		ProQuest Ebook Central		EBC:5897871	978-1-912530-10-6				2019	Controlled	Total_Item_Requests	1	1	0
Avian Virology	Caister Academic Press		ProQuest Ebook Central		EBC:5897871	978-1-912530-10-6				2019	Controlled	Unique_Item_Investigations	1	1	0
Avian Virology	Caister Academic Press		ProQuest Ebook Central		EBC:5897871	978-1-912530-10-6				2019	Controlled	Unique_Item_Requests	1	1	0
Avian Virology	Caister Academic Press		ProQuest Ebook Central		EBC:5897871	978-1-912530-10-6				2019	Controlled	Unique_Title_Investigations	1	1	0
Avian Virology	Caister Academic Press		ProQuest Ebook Central		EBC:5897871	978-1-912530-10-6				2019	Controlled	Unique_Title_Requests	1	1	0
Bacterial Diseases	Bentham Science Publishers		ProQuest Ebook Central		EBC:6371159	978-981-14-7374-6				2020	Controlled	Total_Item_Investigations	3	0	3
Bacterial Diseases	Bentham Science Publishers		ProQuest Ebook Central		EBC:6371159	978-981-14-7374-6				2020	Controlled	Total_Item_Requests	2	0	2
Bacterial Diseases	Bentham Science Publishers		ProQuest Ebook Central		EBC:6371159	978-981-14-7374-6				2020	Controlled	Unique_Item_Investigations	1	0	1
Bacterial Diseases	Bentham Science Publishers		ProQuest Ebook Central		EBC:6371159	978-981-14-7374-6				2020	Controlled	Unique_Item_Requests	1	0	1
Bacterial Diseases	Bentham Science Publishers		ProQuest Ebook Central		EBC:6371159	978-981-14-7374-6				2020	Controlled	Unique_Title_Investigations	1	0	1
Bacterial Diseases	Bentham Science Publishers		ProQuest Ebook Central		EBC:6371159	978-981-14-7374-6				2020	Controlled	Unique_Title_Requests	1	0	1
Becoming the Gospel	William B. Eerdmans Publishing Company		ProQuest Ebook Central		EBC:4859272	978-0-8028-6884-8				2015	Controlled	Total_Item_Investigations	5	0	5
Becoming the Gospel	William B. Eerdmans Publishing Company		ProQuest Ebook Central		EBC:4859272	978-0-8028-6884-8				2015	Controlled	Total_Item_Requests	2	0	2
Becoming the Gospel	William B. Eerdmans Publishing Company		ProQuest Ebook Central		EBC:4859272	978-0-8028-6884-8				2015	Controlled	Unique_Item_Investigations	1	0	1
Becoming the Gospel	William B. Eerdmans Publishing Company		ProQuest Ebook Central		EBC:4859272	978-0-8028-6884-8				2015	Controlled	Unique_Item_Requests	1	0	1
Becoming the Gospel	William B. Eerdmans Publishing Company		ProQuest Ebook Central		EBC:4859272	978-0-8028-6884-8				2015	Controlled	Unique_Title_Investigations	1	0	1
Becoming the Gospel	William B. Eerdmans Publishing Company		ProQuest Ebook Central		EBC:4859272	978-0-8028-6884-8				2015	Controlled	Unique_Title_Requests	1	0	1
Behavioral Business Ethics	Taylor & Francis Group		ProQuest Ebook Central		EBC:956988	978-0-415-87324-6				2011	Controlled	Total_Item_Investigations	9	9	0
Behavioral Business Ethics	Taylor & Francis Group		ProQuest Ebook Central		EBC:956988	978-0-415-87324-6				2011	Controlled	Total_Item_Requests	6	6	0
Behavioral Business Ethics	Taylor & Francis Group		ProQuest Ebook Central		EBC:956988	978-0-415-87324-6				2011	Controlled	Unique_Item_Investigations	1	1	0
Behavioral Business Ethics	Taylor & Francis Group		ProQuest Ebook Central		EBC:956988	978-0-415-87324-6				2011	Controlled	Unique_Item_Requests	1	1	0
Behavioral Business Ethics	Taylor & Francis Group		ProQuest Ebook Central		EBC:956988	978-0-415-87324-6				2011	Controlled	Unique_Title_Investigations	1	1	0
Behavioral Business Ethics	Taylor & Francis Group		ProQuest Ebook Central		EBC:956988	978-0-415-87324-6				2011	Controlled	Unique_Title_Requests	1	1	0
Bergey's Manual of Systematic Bacteriology	Springer New York		ProQuest Ebook Central		EBC:690719	978-0-387-95042-6				2010	Controlled	Total_Item_Investigations	1	0	1
Bergey's Manual of Systematic Bacteriology	Springer New York		ProQuest Ebook Central		EBC:690719	978-0-387-95042-6				2010	Controlled	Unique_Item_Investigations	1	0	1
