Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sagepub:21063
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:01:00Z
Created_By	Sage Publishing SecureCenter

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Group Leadership Skills	Sage Publications		Sage Knowledge	10.4135/9781071800980		978-1-0718-0098-0				Total_Item_Requests	4	0	4
Group Leadership Skills	Sage Publications		Sage Knowledge	10.4135/9781071800980		978-1-0718-0098-0				Unique_Item_Investigations	3	0	3
Group Leadership Skills	Sage Publications		Sage Knowledge	10.4135/9781071800980		978-1-0718-0098-0				Unique_Item_Requests	2	0	2
Neuralink: Invasive Neurotechnology for Human Welfare	Sage Publications		Sage Knowledge	10.4135/9781529611762		978-1-5296-1176-2				No_License	1	1	0
Neuralink: Invasive Neurotechnology for Human Welfare	Sage Publications		Sage Knowledge	10.4135/9781529611762		978-1-5296-1176-2				Unique_Title_Investigations	1	1	0
Neuralink: Invasive Neurotechnology for Human Welfare	Sage Publications		Sage Knowledge	10.4135/9781529611762		978-1-5296-1176-2				Total_Item_Investigations	1	1	0
Neuralink: Invasive Neurotechnology for Human Welfare	Sage Publications		Sage Knowledge	10.4135/9781529611762		978-1-5296-1176-2				Unique_Item_Investigations	1	1	0
Reaching the Heart of Leadership	Sage Publications		Sage Knowledge	10.4135/9781071801000		978-1-0718-0100-0				Unique_Title_Investigations	3	3	0
Reaching the Heart of Leadership	Sage Publications		Sage Knowledge	10.4135/9781071801000		978-1-0718-0100-0				Total_Item_Investigations	3	3	0
Reaching the Heart of Leadership	Sage Publications		Sage Knowledge	10.4135/9781071801000		978-1-0718-0100-0				Unique_Item_Investigations	3	3	0
Social Media: A Critical Introduction	Sage Publications		Sage Knowledge	10.4135/9781446270066	sagepub:239467	978-1-4462-7006-6		9781-1446		Unique_Title_Investigations	7	5	2
Social Media: A Critical Introduction	Sage Publications		Sage Knowledge	10.4135/9781446270066	sagepub:239467	978-1-4462-7006-6		9781-1446		Unique_Title_Requests	4	3	1
Social Media: A Critical Introduction	Sage Publications		Sage Knowledge	10.4135/9781446270066	sagepub:239467	978-1-4462-7006-6		9781-1446		Total_Item_Investigations	54	46	8
Social Media: A Critical Introduction	Sage Publications		Sage Knowledge	10.4135/9781446270066	sagepub:239467	978-1-4462-7006-6		9781-1446		Total_Item_Requests	36	32	4
Social Media: A Critical Introduction	Sage Publications		Sage Knowledge	10.4135/9781446270066	sagepub:239467	978-1-4462-7006-6		9781-1446		Unique_Item_Investigations	18	15	3
Social Media: A Critical Introduction	Sage Publications		Sage Knowledge	10.4135/9781446270066	sagepub:239467	978-1-4462-7006-6		9781-1446		Unique_Item_Requests	15	13	2
The Essentials of School Leadership	Sage Publications		Sage Knowledge	10.4135/9781446288290	sagepub:233047	978-1-4462-8829-0		9781-1847		Unique_Title_Investigations	2	2	0
The Essentials of School Leadership	Sage Publications		Sage Knowledge	10.4135/9781446288290	sagepub:233047	978-1-4462-8829-0		9781-1847		Unique_Title_Requests	2	2	0
The Essentials of School Leadership	Sage Publications		Sage Knowledge	10.4135/9781446288290	sagepub:233047	978-1-4462-8829-0		9781-1847		Total_Item_Investigations	2	2	0
The Essentials of School Leadership	Sage Publications		Sage Knowledge	10.4135/9781446288290	sagepub:233047	978-1-4462-8829-0		9781-1847		Total_Item_Requests	2	2	0
The Essentials of School Leadership	Sage Publications		Sage Knowledge	10.4135/9781446288290	sagepub:233047	978-1-4462-8829-0		9781-1847		Unique_Item_Investigations	2	2	0
The Essentials of School Leadership	Sage Publications		Sage Knowledge	10.4135/9781446288290	sagepub:233047	978-1-4462-8829-0		9781-1847		Unique_Item_Requests	2	2	0
The Knowledge Translation Toolkit	Sage Publications		Sage Knowledge	10.4135/9789351507765	sagepub:236110	978-93-5150-776-5		9788-8132		Unique_Title_Investigations	2	2	0
The Knowledge Translation Toolkit	Sage Publications		Sage Knowledge	10.4135/9789351507765	sagepub:236110	978-93-5150-776-5		9788-8132		Unique_Title_Requests	1	1	0
The Knowledge Translation Toolkit	Sage Publications		Sage Knowledge	10.4135/9789351507765	sagepub:236110	978-93-5150-776-5		9788-8132		Total_Item_Investigations	6	6	0
The Knowledge Translation Toolkit	Sage Publications		Sage Knowledge	10.4135/9789351507765	sagepub:236110	978-93-5150-776-5		9788-8132		Total_Item_Requests	4	4	0
The Knowledge Translation Toolkit	Sage Publications		Sage Knowledge	10.4135/9789351507765	sagepub:236110	978-93-5150-776-5		9788-8132		Unique_Item_Investigations	3	3	0
The Knowledge Translation Toolkit	Sage Publications		Sage Knowledge	10.4135/9789351507765	sagepub:236110	978-93-5150-776-5		9788-8132		Unique_Item_Requests	2	2	0
The SAGE Encyclopedia of Intellectual and Developmental Disorders	Sage Publications		Sage Knowledge	10.4135/9781483392271	sagepub:245681	978-1-4833-9227-1		9781-1483		Unique_Title_Investigations	4	4	0
The SAGE Encyclopedia of Intellectual and Developmental Disorders	Sage Publications		Sage Knowledge	10.4135/9781483392271	sagepub:245681	978-1-4833-9227-1		9781-1483		Unique_Title_Requests	4	4	0
The SAGE Encyclopedia of Intellectual and Developmental Disorders	Sage Publications		Sage Knowledge	10.4135/9781483392271	sagepub:245681	978-1-4833-9227-1		9781-1483		Total_Item_Investigations	4	4	0
The SAGE Encyclopedia of Intellectual and Developmental Disorders	Sage Publications		Sage Knowledge	10.4135/9781483392271	sagepub:245681	978-1-4833-9227-1		9781-1483		Total_Item_Requests	4	4	0
The SAGE Encyclopedia of Intellectual and Developmental Disorders	Sage Publications		Sage Knowledge	10.4135/9781483392271	sagepub:245681	978-1-4833-9227-1		9781-1483		Unique_Item_Investigations	4	4	0
The SAGE Encyclopedia of Intellectual and Developmental Disorders	Sage Publications		Sage Knowledge	10.4135/9781483392271	sagepub:245681	978-1-4833-9227-1		9781-1483		Unique_Item_Requests	4	4	0
The SAGE Handbook of Education for Citizenship and Democracy	Sage Publications		Sage Knowledge	10.4135/9781849200486	sagepub:230964	978-1-84920-048-6		9781-1412		Unique_Title_Investigations	2	0	2
The SAGE Handbook of Education for Citizenship and Democracy	Sage Publications		Sage Knowledge	10.4135/9781849200486	sagepub:230964	978-1-84920-048-6		9781-1412		Unique_Title_Requests	1	0	1
The SAGE Handbook of Education for Citizenship and Democracy	Sage Publications		Sage Knowledge	10.4135/9781849200486	sagepub:230964	978-1-84920-048-6		9781-1412		Total_Item_Investigations	7	0	7
The SAGE Handbook of Education for Citizenship and Democracy	Sage Publications		Sage Knowledge	10.4135/9781849200486	sagepub:230964	978-1-84920-048-6		9781-1412		Total_Item_Requests	4	0	4
The SAGE Handbook of Education for Citizenship and Democracy	Sage Publications		Sage Knowledge	10.4135/9781849200486	sagepub:230964	978-1-84920-048-6		9781-1412		Unique_Item_Investigations	4	0	4
The SAGE Handbook of Education for Citizenship and Democracy	Sage Publications		Sage Knowledge	10.4135/9781849200486	sagepub:230964	978-1-84920-048-6		9781-1412		Unique_Item_Requests	3	0	3
The SAGE Handbook of Outdoor Play and Learning	Sage Publications		Sage Knowledge	10.4135/9781526402028	sagepub:245741	978-1-5264-0202-8		9781-1473		Unique_Title_Investigations	2	2	0
The SAGE Handbook of Outdoor Play and Learning	Sage Publications		Sage Knowledge	10.4135/9781526402028	sagepub:245741	978-1-5264-0202-8		9781-1473		Unique_Title_Requests	1	1	0
The SAGE Handbook of Outdoor Play and Learning	Sage Publications		Sage Knowledge	10.4135/9781526402028	sagepub:245741	978-1-5264-0202-8		9781-1473		Total_Item_Investigations	3	3	0
The SAGE Handbook of Outdoor Play and Learning	Sage Publications		Sage Knowledge	10.4135/9781526402028	sagepub:245741	978-1-5264-0202-8		9781-1473		Total_Item_Requests	2	2	0
The SAGE Handbook of Outdoor Play and Learning	Sage Publications		Sage Knowledge	10.4135/9781526402028	sagepub:245741	978-1-5264-0202-8		9781-1473		Unique_Item_Investigations	2	2	0
The SAGE Handbook of Outdoor Play and Learning	Sage Publications		Sage Knowledge	10.4135/9781526402028	sagepub:245741	978-1-5264-0202-8		9781-1473		Unique_Item_Requests	1	1	0
The Sage Handbook of Social Constructionist Practice	Sage Publications		Sage Knowledge	10.4135/9781529714326		978-1-5297-1432-6				Unique_Title_Investigations	3	0	3
The Sage Handbook of Social Constructionist Practice	Sage Publications		Sage Knowledge	10.4135/9781529714326		978-1-5297-1432-6				Unique_Title_Requests	3	0	3
The Sage Handbook of Social Constructionist Practice	Sage Publications		Sage Knowledge	10.4135/9781529714326		978-1-5297-1432-6				Total_Item_Investigations	3	0	3
The Sage Handbook of Social Constructionist Practice	Sage Publications		Sage Knowledge	10.4135/9781529714326		978-1-5297-1432-6				Total_Item_Requests	3	0	3
The Sage Handbook of Social Constructionist Practice	Sage Publications		Sage Knowledge	10.4135/9781529714326		978-1-5297-1432-6				Unique_Item_Investigations	3	0	3
The Sage Handbook of Social Constructionist Practice	Sage Publications		Sage Knowledge	10.4135/9781529714326		978-1-5297-1432-6				Unique_Item_Requests	3	0	3
The Therapeutic Relationship in Cognitive Behavioural Therapy	Sage Publications		Sage Knowledge	10.4135/9781526461568		978-1-5264-6156-8				Unique_Title_Investigations	3	3	0
The Therapeutic Relationship in Cognitive Behavioural Therapy	Sage Publications		Sage Knowledge	10.4135/9781526461568		978-1-5264-6156-8				Unique_Title_Requests	1	1	0
The Therapeutic Relationship in Cognitive Behavioural Therapy	Sage Publications		Sage Knowledge	10.4135/9781526461568		978-1-5264-6156-8				Total_Item_Investigations	4	4	0
The Therapeutic Relationship in Cognitive Behavioural Therapy	Sage Publications		Sage Knowledge	10.4135/9781526461568		978-1-5264-6156-8				Total_Item_Requests	1	1	0
The Therapeutic Relationship in Cognitive Behavioural Therapy	Sage Publications		Sage Knowledge	10.4135/9781526461568		978-1-5264-6156-8				Unique_Item_Investigations	3	3	0
The Therapeutic Relationship in Cognitive Behavioural Therapy	Sage Publications		Sage Knowledge	10.4135/9781526461568		978-1-5264-6156-8				Unique_Item_Requests	1	1	0
